,County,State,City,Pollutant,Date
35547,Salt Lake,Utah,Midvale,5.9,2020-02-26
35548,Salt Lake,Utah,Midvale,8.6,2020-02-27
35549,Salt Lake,Utah,Midvale,5.1,2020-02-28
35550,Salt Lake,Utah,Midvale,2.2,2020-02-29
35551,Salt Lake,Utah,Midvale,3.0,2020-03-01
35552,Salt Lake,Utah,Midvale,4.1,2020-03-02
35553,Salt Lake,Utah,Midvale,6.5,2020-03-03
35554,Salt Lake,Utah,Midvale,6.0,2020-03-04
35555,Salt Lake,Utah,Midvale,4.1,2020-03-05
35556,Salt Lake,Utah,Midvale,3.2,2020-03-06
35557,Salt Lake,Utah,Midvale,5.3,2020-03-07
35558,Salt Lake,Utah,Midvale,3.3,2020-03-08
35559,Salt Lake,Utah,Midvale,4.1,2020-03-09
35560,Salt Lake,Utah,Midvale,4.9,2020-03-10
35561,Salt Lake,Utah,Midvale,5.0,2020-03-11
35562,Salt Lake,Utah,Midvale,5.3,2020-03-12
35563,Salt Lake,Utah,Midvale,6.1,2020-03-13
35564,Salt Lake,Utah,Midvale,3.4,2020-03-14
35565,Salt Lake,Utah,Midvale,3.3,2020-03-15
35566,Salt Lake,Utah,Midvale,4.5,2020-03-16
35567,Salt Lake,Utah,Midvale,4.8,2020-03-17
35568,Salt Lake,Utah,Midvale,3.5,2020-03-18
35569,Salt Lake,Utah,Midvale,4.3,2020-03-19
35570,Salt Lake,Utah,Midvale,2.1,2020-03-20
35571,Salt Lake,Utah,Midvale,3.9,2020-03-21
35572,Salt Lake,Utah,Midvale,4.2,2020-03-22
35573,Salt Lake,Utah,Midvale,2.6,2020-03-23
35574,Salt Lake,Utah,Midvale,1.3,2020-03-24
35575,Salt Lake,Utah,Midvale,3.1,2020-03-25
35576,Salt Lake,Utah,Midvale,2.5,2020-03-26
35577,Salt Lake,Utah,Midvale,3.2,2020-03-27
35578,Salt Lake,Utah,Midvale,5.3,2020-03-28
35579,Salt Lake,Utah,Midvale,4.1,2020-03-29
35580,Salt Lake,Utah,Midvale,3.8,2020-03-30
35581,Salt Lake,Utah,Midvale,1.5,2020-03-31
35582,Salt Lake,Utah,Midvale,2.3,2020-04-01
35583,Salt Lake,Utah,Midvale,2.4,2020-04-02
35584,Salt Lake,Utah,Midvale,3.2,2020-04-03
35585,Salt Lake,Utah,Midvale,3.5,2020-04-04
35586,Salt Lake,Utah,Midvale,5.0,2020-04-05
35587,Salt Lake,Utah,Midvale,4.6,2020-04-06
35588,Salt Lake,Utah,Midvale,5.2,2020-04-07
35589,Salt Lake,Utah,Midvale,6.4,2020-04-08
35590,Salt Lake,Utah,Midvale,5.4,2020-04-09
35591,Salt Lake,Utah,Midvale,3.9,2020-04-10
35592,Salt Lake,Utah,Midvale,4.3,2020-04-11
35593,Salt Lake,Utah,Midvale,2.5,2020-04-12
35594,Salt Lake,Utah,Midvale,4.6,2020-04-13
35595,Salt Lake,Utah,Midvale,4.8,2020-04-17
35596,Salt Lake,Utah,Midvale,6.8,2020-04-18
35597,Salt Lake,Utah,Midvale,3.1,2020-04-19
35598,Salt Lake,Utah,Midvale,6.1,2020-04-20
35599,Salt Lake,Utah,Midvale,6.6,2020-04-21
35600,Salt Lake,Utah,Midvale,6.3,2020-04-22
35601,Salt Lake,Utah,Midvale,3.2,2020-04-23
35602,Salt Lake,Utah,Midvale,4.0,2020-04-24
35603,Salt Lake,Utah,Midvale,6.1,2020-04-25
35604,Salt Lake,Utah,Midvale,4.6,2020-04-26
35605,Salt Lake,Utah,Midvale,6.9,2020-04-27
35606,Salt Lake,Utah,Midvale,5.1,2020-04-28
35607,Salt Lake,Utah,Midvale,5.4,2020-04-29
35608,Salt Lake,Utah,Midvale,5.2,2020-04-30
35609,Salt Lake,Utah,Murray,15.6,2020-01-23
35610,Salt Lake,Utah,Murray,13.7,2020-01-24
35611,Salt Lake,Utah,Murray,16.6,2020-01-25
35612,Salt Lake,Utah,Murray,10.9,2020-01-26
35613,Salt Lake,Utah,Murray,4.9,2020-01-27
35614,Salt Lake,Utah,Murray,4.7,2020-01-28
35615,Salt Lake,Utah,Murray,4.4,2020-01-29
35616,Salt Lake,Utah,Murray,9.0,2020-01-30
35617,Salt Lake,Utah,Murray,12.5,2020-01-31
35618,Salt Lake,Utah,Murray,8.5,2020-02-01
35619,Salt Lake,Utah,Murray,3.7,2020-02-02
35620,Salt Lake,Utah,Murray,2.2,2020-02-03
35621,Salt Lake,Utah,Murray,8.5,2020-02-04
35622,Salt Lake,Utah,Murray,8.1,2020-02-05
35623,Salt Lake,Utah,Murray,10.8,2020-02-06
35624,Salt Lake,Utah,Murray,8.2,2020-02-07
35625,Salt Lake,Utah,Murray,3.3,2020-02-08
35626,Salt Lake,Utah,Murray,3.2,2020-02-09
35627,Salt Lake,Utah,Murray,8.9,2020-02-10
35628,Salt Lake,Utah,Murray,10.0,2020-02-11
35629,Salt Lake,Utah,Murray,10.3,2020-02-12
35630,Salt Lake,Utah,Murray,8.7,2020-02-13
35631,Salt Lake,Utah,Murray,7.5,2020-02-14
35632,Salt Lake,Utah,Murray,8.7,2020-02-15
35633,Salt Lake,Utah,Murray,10.6,2020-02-16
35634,Salt Lake,Utah,Murray,3.3,2020-02-17
35635,Salt Lake,Utah,Murray,6.7,2020-02-18
35636,Salt Lake,Utah,Murray,7.7,2020-02-19
35637,Salt Lake,Utah,Murray,10.2,2020-02-20
35638,Salt Lake,Utah,Murray,19.3,2020-02-21
35639,Salt Lake,Utah,Murray,20.3,2020-02-22
35640,Salt Lake,Utah,Murray,9.0,2020-02-23
35641,Salt Lake,Utah,Murray,2.6,2020-02-24
35642,Salt Lake,Utah,Murray,5.0,2020-02-25
35643,Salt Lake,Utah,Murray,9.2,2020-02-26
35644,Salt Lake,Utah,Murray,12.3,2020-02-27
35645,Salt Lake,Utah,Murray,9.1,2020-02-28
35646,Salt Lake,Utah,Murray,4.4,2020-02-29
35647,Salt Lake,Utah,Murray,3.7,2020-03-01
35648,Salt Lake,Utah,Murray,5.1,2020-03-02
35649,Salt Lake,Utah,Murray,8.6,2020-03-03
35650,Salt Lake,Utah,Murray,8.9,2020-03-04
35651,Salt Lake,Utah,Murray,5.9,2020-03-05
35652,Salt Lake,Utah,Murray,5.0,2020-03-06
35653,Salt Lake,Utah,Murray,7.8,2020-03-07
35654,Salt Lake,Utah,Murray,5.0,2020-03-08
35655,Salt Lake,Utah,Murray,4.1,2020-03-09
35656,Salt Lake,Utah,Murray,5.8,2020-03-10
35657,Salt Lake,Utah,Murray,6.4,2020-03-11
35658,Salt Lake,Utah,Murray,6.2,2020-03-12
35659,Salt Lake,Utah,Murray,7.1,2020-03-13
35660,Salt Lake,Utah,Murray,2.0,2020-03-14
35661,Salt Lake,Utah,Murray,2.3,2020-03-15
35662,Salt Lake,Utah,Murray,4.7,2020-03-16
35663,Salt Lake,Utah,Murray,4.1,2020-03-17
35664,Salt Lake,Utah,Murray,2.8,2020-03-18
35665,Salt Lake,Utah,Murray,6.0,2020-03-19
35666,Salt Lake,Utah,Murray,3.0,2020-03-20
35667,Salt Lake,Utah,Murray,4.3,2020-03-21
35668,Salt Lake,Utah,Murray,4.8,2020-03-22
35669,Salt Lake,Utah,Murray,3.8,2020-03-23
35670,Salt Lake,Utah,Murray,2.0,2020-03-24
35671,Salt Lake,Utah,Murray,4.2,2020-03-25
35672,Salt Lake,Utah,Murray,2.4,2020-03-26
35673,Salt Lake,Utah,Murray,4.1,2020-03-27
35674,Salt Lake,Utah,Murray,6.6,2020-03-28
35675,Salt Lake,Utah,Murray,5.0,2020-03-29
35676,Salt Lake,Utah,Murray,4.5,2020-03-30
35677,Salt Lake,Utah,Murray,2.8,2020-03-31
35678,Salt Lake,Utah,Murray,2.1,2020-04-01
35679,Salt Lake,Utah,Murray,1.4,2020-04-02
35680,Salt Lake,Utah,Murray,5.0,2020-04-03
35681,Salt Lake,Utah,Murray,8.9,2020-04-04
35682,Salt Lake,Utah,Murray,5.4,2020-04-05
35683,Salt Lake,Utah,Murray,5.6,2020-04-06
35684,Salt Lake,Utah,Murray,5.9,2020-04-07
35685,Salt Lake,Utah,Murray,8.2,2020-04-08
35686,Salt Lake,Utah,Murray,6.5,2020-04-09
35687,Salt Lake,Utah,Murray,5.9,2020-04-10
35688,Salt Lake,Utah,Murray,4.3,2020-04-11
35689,Salt Lake,Utah,Murray,4.3,2020-04-12
35690,Salt Lake,Utah,Murray,4.8,2020-04-13
35691,Salt Lake,Utah,Murray,6.3,2020-04-14
35692,Salt Lake,Utah,Murray,3.6,2020-04-15
35693,Salt Lake,Utah,Murray,2.2,2020-04-16
35694,Salt Lake,Utah,Murray,7.1,2020-04-17
35695,Salt Lake,Utah,Murray,6.9,2020-04-18
35696,Salt Lake,Utah,Murray,3.8,2020-04-19
35697,Salt Lake,Utah,Murray,6.8,2020-04-20
35698,Salt Lake,Utah,Murray,7.6,2020-04-21
35699,Salt Lake,Utah,Murray,5.3,2020-04-22
35700,Salt Lake,Utah,Murray,3.8,2020-04-23
35701,Salt Lake,Utah,Murray,5.7,2020-04-24
35702,Salt Lake,Utah,Murray,6.5,2020-04-25
35703,Salt Lake,Utah,Murray,4.5,2020-04-26
35704,Salt Lake,Utah,Murray,5.4,2020-04-27
35705,Salt Lake,Utah,Murray,4.1,2020-04-28
35706,Salt Lake,Utah,Murray,6.9,2020-04-29
35707,Salt Lake,Utah,Murray,5.0,2020-04-30
35708,Weber,Utah,Harrisville,11.8,2020-01-22
35709,Weber,Utah,Harrisville,5.7,2020-01-23
35710,Weber,Utah,Harrisville,9.6,2020-01-24
35711,Weber,Utah,Harrisville,17.1,2020-01-25
35712,Weber,Utah,Harrisville,7.9,2020-01-26
35713,Weber,Utah,Harrisville,1.9,2020-01-27
35714,Weber,Utah,Harrisville,2.8,2020-01-28
35715,Weber,Utah,Harrisville,5.3,2020-01-29
35716,Weber,Utah,Harrisville,6.5,2020-01-30
35717,Weber,Utah,Harrisville,8.8,2020-01-31
35718,Weber,Utah,Harrisville,7.8,2020-02-01
35719,Weber,Utah,Harrisville,2.1,2020-02-02
35720,Weber,Utah,Harrisville,1.5,2020-02-03
35721,Weber,Utah,Harrisville,2.9,2020-02-04
35722,Weber,Utah,Harrisville,4.2,2020-02-05
35723,Weber,Utah,Harrisville,3.4,2020-02-06
35724,Weber,Utah,Harrisville,0.5,2020-02-07
35725,Weber,Utah,Harrisville,1.0,2020-02-08
35726,Weber,Utah,Harrisville,1.6,2020-02-09
35727,Weber,Utah,Harrisville,3.5,2020-02-10
35728,Weber,Utah,Harrisville,3.9,2020-02-11
35729,Weber,Utah,Harrisville,5.1,2020-02-12
35730,Weber,Utah,Harrisville,5.5,2020-02-13
35731,Weber,Utah,Harrisville,1.9,2020-02-14
35732,Weber,Utah,Harrisville,2.5,2020-02-15
35733,Weber,Utah,Harrisville,3.3,2020-02-16
35734,Weber,Utah,Harrisville,2.0,2020-02-17
35735,Weber,Utah,Harrisville,4.0,2020-02-18
35736,Weber,Utah,Harrisville,4.4,2020-02-19
35737,Weber,Utah,Harrisville,4.4,2020-02-20
35738,Weber,Utah,Harrisville,9.8,2020-02-21
35739,Weber,Utah,Harrisville,10.0,2020-02-22
35740,Weber,Utah,Harrisville,6.0,2020-02-23
35741,Weber,Utah,Harrisville,0.5,2020-02-24
35742,Weber,Utah,Harrisville,1.1,2020-02-25
35743,Weber,Utah,Harrisville,2.0,2020-02-26
35744,Weber,Utah,Harrisville,6.7,2020-02-27
35745,Weber,Utah,Harrisville,5.5,2020-02-28
35746,Weber,Utah,Harrisville,2.5,2020-02-29
35747,Weber,Utah,Harrisville,1.6,2020-03-01
35748,Weber,Utah,Harrisville,3.8,2020-03-02
35749,Weber,Utah,Harrisville,4.8,2020-03-03
35750,Weber,Utah,Harrisville,4.8,2020-03-04
35751,Weber,Utah,Harrisville,5.0,2020-03-05
35752,Weber,Utah,Harrisville,4.0,2020-03-06
35753,Weber,Utah,Harrisville,5.5,2020-03-07
35754,Weber,Utah,Harrisville,4.3,2020-03-08
35755,Weber,Utah,Harrisville,3.7,2020-03-09
35756,Weber,Utah,Harrisville,1.9,2020-03-10
35757,Weber,Utah,Harrisville,3.8,2020-03-11
35758,Weber,Utah,Harrisville,3.7,2020-03-12
35759,Weber,Utah,Harrisville,4.3,2020-03-13
35760,Weber,Utah,Harrisville,1.7,2020-03-14
35761,Weber,Utah,Harrisville,2.2,2020-03-15
35762,Weber,Utah,Harrisville,3.6,2020-03-16
35763,Weber,Utah,Harrisville,3.6,2020-03-17
35764,Weber,Utah,Harrisville,2.2,2020-03-18
35765,Weber,Utah,Harrisville,2.1,2020-03-19
35766,Weber,Utah,Harrisville,4.1,2020-03-20
35767,Weber,Utah,Harrisville,4.5,2020-03-21
35768,Weber,Utah,Harrisville,3.2,2020-03-22
35769,Weber,Utah,Harrisville,1.5,2020-03-23
35770,Weber,Utah,Harrisville,0.9,2020-03-24
35771,Weber,Utah,Harrisville,2.0,2020-03-25
35772,Weber,Utah,Harrisville,1.5,2020-03-26
35773,Weber,Utah,Harrisville,1.9,2020-03-27
35774,Weber,Utah,Harrisville,4.1,2020-03-28
35775,Weber,Utah,Harrisville,2.2,2020-03-29
35776,Weber,Utah,Harrisville,2.2,2020-03-30
35777,Weber,Utah,Harrisville,2.6,2020-03-31
35778,Weber,Utah,Harrisville,1.5,2020-04-01
35779,Weber,Utah,Harrisville,1.0,2020-04-02
35780,Weber,Utah,Harrisville,2.0,2020-04-03
35781,Weber,Utah,Harrisville,4.7,2020-04-04
35782,Weber,Utah,Harrisville,5.6,2020-04-05
35783,Weber,Utah,Harrisville,4.0,2020-04-06
35784,Weber,Utah,Harrisville,4.5,2020-04-07
35785,Weber,Utah,Harrisville,3.3,2020-04-08
35786,Weber,Utah,Harrisville,3.1,2020-04-09
35787,Weber,Utah,Harrisville,3.3,2020-04-10
35788,Weber,Utah,Harrisville,2.9,2020-04-11
35789,Weber,Utah,Harrisville,1.7,2020-04-12
35790,Weber,Utah,Harrisville,3.6,2020-04-13
35791,Weber,Utah,Harrisville,4.8,2020-04-14
35792,Weber,Utah,Harrisville,2.5,2020-04-15
35793,Weber,Utah,Harrisville,2.4,2020-04-16
35794,Weber,Utah,Harrisville,4.6,2020-04-17
35795,Weber,Utah,Harrisville,6.4,2020-04-18
35796,Weber,Utah,Harrisville,3.4,2020-04-19
35797,Weber,Utah,Harrisville,5.4,2020-04-20
35798,Weber,Utah,Harrisville,3.5,2020-04-21
35799,Weber,Utah,Harrisville,3.9,2020-04-22
35800,Weber,Utah,Harrisville,2.2,2020-04-23
35801,Weber,Utah,Harrisville,2.8,2020-04-24
35802,Weber,Utah,Harrisville,2.6,2020-04-25
35803,Weber,Utah,Harrisville,2.9,2020-04-26
35804,Weber,Utah,Harrisville,4.8,2020-04-27
35805,Weber,Utah,Harrisville,2.6,2020-04-28
35806,Weber,Utah,Harrisville,3.7,2020-04-29
35807,Weber,Utah,Harrisville,3.9,2020-04-30
35808,Salt Lake,Utah,Salt Lake City,6.8,2020-02-19
35809,Salt Lake,Utah,Salt Lake City,6.1,2020-02-20
35810,Salt Lake,Utah,Salt Lake City,14.0,2020-02-21
35811,Salt Lake,Utah,Salt Lake City,17.6,2020-02-22
35812,Salt Lake,Utah,Salt Lake City,7.2,2020-02-23
35813,Salt Lake,Utah,Salt Lake City,1.4,2020-02-24
35814,Salt Lake,Utah,Salt Lake City,3.9,2020-02-25
35815,Salt Lake,Utah,Salt Lake City,5.4,2020-02-26
35816,Salt Lake,Utah,Salt Lake City,9.1,2020-02-27
35817,Salt Lake,Utah,Salt Lake City,7.0,2020-02-28
35818,Salt Lake,Utah,Salt Lake City,2.5,2020-02-29
35819,Salt Lake,Utah,Salt Lake City,1.8,2020-03-01
35820,Salt Lake,Utah,Salt Lake City,3.5,2020-03-02
35821,Salt Lake,Utah,Salt Lake City,6.3,2020-03-03
35822,Salt Lake,Utah,Salt Lake City,2.3,2020-03-06
35823,Salt Lake,Utah,Salt Lake City,6.4,2020-03-07
35824,Salt Lake,Utah,Salt Lake City,4.0,2020-03-08
35825,Salt Lake,Utah,Salt Lake City,3.5,2020-03-09
35826,Salt Lake,Utah,Salt Lake City,4.9,2020-03-10
35827,Salt Lake,Utah,Salt Lake City,5.5,2020-03-11
35828,Salt Lake,Utah,Salt Lake City,5.0,2020-03-12
35829,Salt Lake,Utah,Salt Lake City,6.4,2020-03-13
35830,Salt Lake,Utah,Salt Lake City,2.1,2020-03-14
35831,Salt Lake,Utah,Salt Lake City,1.7,2020-03-15
35832,Salt Lake,Utah,Salt Lake City,3.3,2020-03-16
35833,Salt Lake,Utah,Salt Lake City,4.4,2020-03-17
35834,Salt Lake,Utah,Salt Lake City,1.8,2020-03-18
35835,Salt Lake,Utah,Salt Lake City,3.5,2020-03-19
35836,Salt Lake,Utah,Salt Lake City,2.8,2020-03-20
35837,Salt Lake,Utah,Salt Lake City,3.2,2020-03-21
35838,Salt Lake,Utah,Salt Lake City,3.7,2020-03-22
35839,Salt Lake,Utah,Salt Lake City,3.0,2020-03-23
35840,Salt Lake,Utah,Salt Lake City,1.4,2020-03-24
35841,Salt Lake,Utah,Salt Lake City,2.5,2020-03-25
35842,Salt Lake,Utah,Salt Lake City,1.6,2020-03-26
35843,Salt Lake,Utah,Salt Lake City,4.5,2020-03-27
35844,Salt Lake,Utah,Salt Lake City,5.0,2020-03-28
35845,Salt Lake,Utah,Salt Lake City,3.3,2020-03-29
35846,Salt Lake,Utah,Salt Lake City,3.8,2020-03-30
35847,Salt Lake,Utah,Salt Lake City,2.7,2020-03-31
35848,Salt Lake,Utah,Salt Lake City,3.2,2020-04-01
35849,Salt Lake,Utah,Salt Lake City,1.3,2020-04-02
35850,Salt Lake,Utah,Salt Lake City,2.6,2020-04-03
35851,Salt Lake,Utah,Salt Lake City,6.6,2020-04-04
35852,Salt Lake,Utah,Salt Lake City,5.8,2020-04-05
35853,Salt Lake,Utah,Salt Lake City,5.0,2020-04-06
35854,Salt Lake,Utah,Salt Lake City,5.0,2020-04-07
35855,Salt Lake,Utah,Salt Lake City,6.1,2020-04-08
35856,Salt Lake,Utah,Salt Lake City,5.0,2020-04-09
35857,Salt Lake,Utah,Salt Lake City,5.1,2020-04-10
35858,Salt Lake,Utah,Salt Lake City,3.3,2020-04-11
35859,Salt Lake,Utah,Salt Lake City,1.6,2020-04-12
35860,Salt Lake,Utah,Salt Lake City,2.9,2020-04-13
35861,Salt Lake,Utah,Salt Lake City,4.7,2020-04-14
35862,Salt Lake,Utah,Salt Lake City,2.7,2020-04-15
35863,Salt Lake,Utah,Salt Lake City,1.4,2020-04-16
35864,Salt Lake,Utah,Salt Lake City,4.3,2020-04-17
35865,Salt Lake,Utah,Salt Lake City,6.7,2020-04-18
35866,Salt Lake,Utah,Salt Lake City,3.3,2020-04-19
35867,Salt Lake,Utah,Salt Lake City,5.9,2020-04-20
35868,Salt Lake,Utah,Salt Lake City,7.9,2020-04-21
35869,Salt Lake,Utah,Salt Lake City,5.2,2020-04-22
35870,Salt Lake,Utah,Salt Lake City,3.0,2020-04-23
35871,Salt Lake,Utah,Salt Lake City,3.5,2020-04-24
35872,Salt Lake,Utah,Salt Lake City,4.9,2020-04-25
35873,Salt Lake,Utah,Salt Lake City,3.2,2020-04-26
35874,Salt Lake,Utah,Salt Lake City,5.4,2020-04-27
35875,Salt Lake,Utah,Salt Lake City,3.6,2020-04-28
35876,Salt Lake,Utah,Salt Lake City,6.2,2020-04-29
35877,Salt Lake,Utah,Salt Lake City,4.0,2020-04-30
35878,Salt Lake,Utah,Salt Lake City,3.5,2020-01-22
35879,Salt Lake,Utah,Salt Lake City,4.9,2020-01-23
35880,Salt Lake,Utah,Salt Lake City,4.8,2020-01-24
35881,Salt Lake,Utah,Salt Lake City,8.4,2020-01-25
35882,Salt Lake,Utah,Salt Lake City,4.8,2020-01-26
35883,Salt Lake,Utah,Salt Lake City,1.3,2020-01-27
35884,Salt Lake,Utah,Salt Lake City,2.0,2020-01-28
35885,Salt Lake,Utah,Salt Lake City,1.4,2020-01-29
35886,Salt Lake,Utah,Salt Lake City,3.6,2020-01-30
35887,Salt Lake,Utah,Salt Lake City,5.2,2020-01-31
35888,Salt Lake,Utah,Salt Lake City,3.8,2020-02-01
35889,Salt Lake,Utah,Salt Lake City,1.9,2020-02-02
35890,Salt Lake,Utah,Salt Lake City,0.4,2020-02-03
35891,Salt Lake,Utah,Salt Lake City,4.0,2020-02-04
35892,Salt Lake,Utah,Salt Lake City,3.7,2020-02-05
35893,Salt Lake,Utah,Salt Lake City,4.1,2020-02-06
35894,Salt Lake,Utah,Salt Lake City,4.2,2020-02-07
35895,Salt Lake,Utah,Salt Lake City,1.4,2020-02-08
35896,Salt Lake,Utah,Salt Lake City,1.8,2020-02-09
35897,Salt Lake,Utah,Salt Lake City,4.0,2020-02-10
35898,Salt Lake,Utah,Salt Lake City,3.5,2020-02-11
35899,Salt Lake,Utah,Salt Lake City,3.7,2020-02-12
35900,Salt Lake,Utah,Salt Lake City,3.6,2020-02-13
35901,Salt Lake,Utah,Salt Lake City,2.5,2020-02-14
35902,Salt Lake,Utah,Salt Lake City,2.6,2020-02-15
35903,Salt Lake,Utah,Salt Lake City,3.3,2020-02-16
35904,Salt Lake,Utah,Salt Lake City,1.2,2020-02-17
35905,Salt Lake,Utah,Salt Lake City,3.3,2020-02-18
35906,Salt Lake,Utah,Salt Lake City,3.4,2020-02-19
35907,Salt Lake,Utah,Salt Lake City,3.7,2020-02-20
35908,Salt Lake,Utah,Salt Lake City,7.2,2020-02-21
35909,Salt Lake,Utah,Salt Lake City,9.0,2020-02-22
35910,Salt Lake,Utah,Salt Lake City,4.0,2020-02-23
35911,Salt Lake,Utah,Salt Lake City,0.9,2020-02-24
35912,Salt Lake,Utah,Salt Lake City,2.3,2020-02-25
35913,Salt Lake,Utah,Salt Lake City,4.0,2020-02-26
35914,Salt Lake,Utah,Salt Lake City,5.0,2020-02-27
35915,Salt Lake,Utah,Salt Lake City,4.0,2020-02-28
35916,Salt Lake,Utah,Salt Lake City,1.8,2020-02-29
35917,Salt Lake,Utah,Salt Lake City,0.9,2020-03-01
35918,Salt Lake,Utah,Salt Lake City,2.5,2020-03-02
35919,Salt Lake,Utah,Salt Lake City,3.9,2020-03-03
35920,Salt Lake,Utah,Salt Lake City,3.8,2020-03-04
35921,Salt Lake,Utah,Salt Lake City,2.7,2020-03-05
35922,Salt Lake,Utah,Salt Lake City,2.1,2020-03-06
35923,Salt Lake,Utah,Salt Lake City,4.8,2020-03-07
35924,Salt Lake,Utah,Salt Lake City,2.3,2020-03-08
35925,Salt Lake,Utah,Salt Lake City,2.1,2020-03-09
35926,Salt Lake,Utah,Salt Lake City,3.1,2020-03-10
35927,Salt Lake,Utah,Salt Lake City,3.6,2020-03-11
35928,Salt Lake,Utah,Salt Lake City,3.0,2020-03-12
35929,Salt Lake,Utah,Salt Lake City,3.5,2020-03-13
35930,Salt Lake,Utah,Salt Lake City,0.9,2020-03-14
35931,Salt Lake,Utah,Salt Lake City,0.8,2020-03-15
35932,Salt Lake,Utah,Salt Lake City,2.5,2020-03-16
35933,Salt Lake,Utah,Salt Lake City,2.6,2020-03-17
35934,Salt Lake,Utah,Salt Lake City,1.3,2020-03-18
35935,Salt Lake,Utah,Salt Lake City,2.4,2020-03-19
35936,Salt Lake,Utah,Salt Lake City,2.1,2020-03-20
35937,Salt Lake,Utah,Salt Lake City,2.2,2020-03-21
35938,Salt Lake,Utah,Salt Lake City,2.3,2020-03-22
35939,Salt Lake,Utah,Salt Lake City,2.2,2020-03-23
35940,Salt Lake,Utah,Salt Lake City,1.1,2020-03-24
35941,Salt Lake,Utah,Salt Lake City,1.8,2020-03-25
35942,Salt Lake,Utah,Salt Lake City,2.1,2020-03-26
35943,Salt Lake,Utah,Salt Lake City,3.5,2020-03-27
35944,Salt Lake,Utah,Salt Lake City,3.4,2020-03-28
35945,Salt Lake,Utah,Salt Lake City,2.2,2020-03-29
35946,Salt Lake,Utah,Salt Lake City,2.4,2020-03-30
35947,Salt Lake,Utah,Salt Lake City,2.3,2020-03-31
35948,Salt Lake,Utah,Salt Lake City,2.4,2020-04-01
35949,Salt Lake,Utah,Salt Lake City,1.1,2020-04-02
35950,Salt Lake,Utah,Salt Lake City,3.0,2020-04-03
35951,Salt Lake,Utah,Salt Lake City,5.3,2020-04-04
35952,Salt Lake,Utah,Salt Lake City,3.0,2020-04-05
35953,Salt Lake,Utah,Salt Lake City,2.8,2020-04-06
35954,Salt Lake,Utah,Salt Lake City,3.2,2020-04-07
35955,Salt Lake,Utah,Salt Lake City,3.3,2020-04-08
35956,Salt Lake,Utah,Salt Lake City,2.7,2020-04-09
35957,Salt Lake,Utah,Salt Lake City,2.5,2020-04-10
35958,Salt Lake,Utah,Salt Lake City,2.4,2020-04-11
35959,Salt Lake,Utah,Salt Lake City,1.0,2020-04-12
35960,Salt Lake,Utah,Salt Lake City,2.6,2020-04-13
35961,Salt Lake,Utah,Salt Lake City,3.5,2020-04-14
35962,Salt Lake,Utah,Salt Lake City,2.3,2020-04-15
35963,Salt Lake,Utah,Salt Lake City,1.1,2020-04-16
35964,Salt Lake,Utah,Salt Lake City,3.5,2020-04-17
35965,Salt Lake,Utah,Salt Lake City,4.2,2020-04-18
35966,Salt Lake,Utah,Salt Lake City,2.1,2020-04-19
35967,Salt Lake,Utah,Salt Lake City,3.4,2020-04-20
35968,Salt Lake,Utah,Salt Lake City,4.2,2020-04-21
35969,Salt Lake,Utah,Salt Lake City,2.7,2020-04-22
35970,Salt Lake,Utah,Salt Lake City,1.9,2020-04-23
35971,Salt Lake,Utah,Salt Lake City,3.1,2020-04-24
35972,Salt Lake,Utah,Salt Lake City,3.8,2020-04-25
35973,Salt Lake,Utah,Salt Lake City,2.2,2020-04-26
35974,Salt Lake,Utah,Salt Lake City,3.2,2020-04-27
35975,Salt Lake,Utah,Salt Lake City,2.2,2020-04-28
35976,Salt Lake,Utah,Salt Lake City,3.9,2020-04-29
35977,Salt Lake,Utah,Salt Lake City,2.6,2020-04-30
35978,Salt Lake,Utah,Salt Lake City,8.3,2020-01-22
35979,Salt Lake,Utah,Salt Lake City,11.9,2020-01-23
35980,Salt Lake,Utah,Salt Lake City,12.1,2020-01-24
35981,Salt Lake,Utah,Salt Lake City,18.4,2020-01-25
35982,Salt Lake,Utah,Salt Lake City,13.7,2020-01-26
35983,Salt Lake,Utah,Salt Lake City,5.5,2020-01-27
35984,Salt Lake,Utah,Salt Lake City,4.9,2020-01-28
35985,Salt Lake,Utah,Salt Lake City,3.4,2020-01-29
35986,Salt Lake,Utah,Salt Lake City,6.9,2020-01-30
35987,Salt Lake,Utah,Salt Lake City,10.3,2020-01-31
35988,Salt Lake,Utah,Salt Lake City,9.3,2020-02-01
35989,Salt Lake,Utah,Salt Lake City,5.5,2020-02-02
35990,Salt Lake,Utah,Salt Lake City,2.2,2020-02-03
35991,Salt Lake,Utah,Salt Lake City,7.6,2020-02-04
35992,Salt Lake,Utah,Salt Lake City,7.9,2020-02-11
35993,Salt Lake,Utah,Salt Lake City,8.5,2020-02-12
35994,Salt Lake,Utah,Salt Lake City,8.0,2020-02-13
35995,Salt Lake,Utah,Salt Lake City,4.3,2020-02-14
35996,Salt Lake,Utah,Salt Lake City,5.3,2020-02-15
35997,Salt Lake,Utah,Salt Lake City,6.9,2020-02-16
35998,Salt Lake,Utah,Salt Lake City,2.2,2020-02-17
35999,Salt Lake,Utah,Salt Lake City,5.3,2020-02-18
36000,Salt Lake,Utah,Salt Lake City,7.3,2020-02-19
36001,Salt Lake,Utah,Salt Lake City,8.3,2020-02-20
36002,Salt Lake,Utah,Salt Lake City,16.1,2020-02-21
